now_sec,tracked_pose_stamp,odom_stamp,stamp_delta_sec,x,y,yaw,use_sim_time
1779099297.650502920,1779099297.650502920,1779099297.650502920,0.000000000,4.708436402,3.744833976,2.872160487,1
1779099297.725521564,1779099297.725521564,1779099297.725521564,0.000000000,4.686041574,3.747686955,2.869646348,1
1779099297.775482893,1779099297.775482893,1779099297.775482893,0.000000000,4.644784170,3.769096112,2.859959098,1
1779099297.800518036,1779099297.800518274,1779099297.800518274,0.000000000,4.638441150,3.772954648,2.851270454,1
1779099297.850545883,1779099297.850545883,1779099297.850545883,0.000000000,4.630588360,3.772623142,2.831084504,1
1779099297.900535107,1779099297.900535107,1779099297.900534868,-0.000000238,4.613349916,3.787589560,2.816248563,1
1779099297.975498438,1779099297.975498438,1779099297.975498438,0.000000000,4.600036645,3.799517708,2.812284719,1
1779099298.000532627,1779099298.000532627,1779099298.000532627,0.000000000,4.606201550,3.795570328,2.803839857,1
1779099298.075510502,1779099298.075510502,1779099298.075510502,0.000000000,4.602108190,3.807615332,2.799612720,1
1779099298.100515604,1779099298.100515604,1779099298.100515604,0.000000000,4.594901568,3.794978206,2.794785742,1
1779099298.150497675,1779099298.150497913,1779099298.150497913,0.000000000,4.586519744,3.801223763,2.787925512,1
1779099298.225491524,1779099298.225491285,1779099298.225491285,0.000000000,4.579413577,3.812576577,2.785934731,1
1779099298.250497341,1779099298.250497103,1779099298.250497103,0.000000000,4.583420702,3.802401761,2.784260290,1
1779099298.325485229,1779099298.325485229,1779099298.325485229,0.000000000,4.570416466,3.824226553,2.780210514,1
1779099298.375486135,1779099298.375486135,1779099298.375486135,0.000000000,4.557016534,3.819753810,2.774813877,1
1779099298.425486326,1779099298.425486326,1779099298.425486326,0.000000000,2.836579517,2.659816098,2.973969560,1
1779099298.475483179,1779099298.475483179,1779099298.475483179,0.000000000,2.813401193,2.675449668,2.957696018,1
1779099298.500486374,1779099298.500486612,1779099298.500486374,-0.000000238,2.810374618,2.676844389,2.951270595,1
1779099298.550490856,1779099298.550490856,1779099298.550490856,0.000000000,2.784492617,2.688913899,2.928148737,1
1779099298.625483751,1779099298.625483751,1779099298.625483751,0.000000000,2.759133162,2.695863593,2.920332033,1
1779099298.675538063,1779099298.675538063,1779099298.675538063,0.000000000,2.741084699,2.717010708,2.904195755,1
1779099298.700525522,1779099298.700525761,1779099298.700525761,0.000000000,2.725966645,2.720548488,2.884337909,1
