now_sec,tracked_pose_stamp,odom_stamp,stamp_delta_sec,x,y,yaw,use_sim_time
1779099339.850497961,1779099339.850497961,1779099339.850497961,0.000000000,9.240805573,8.120633209,1.987628960,1
1779099339.900501251,1779099339.900501251,1779099339.900501251,0.000000000,9.234791904,8.121664480,2.007019977,1
1779099339.950502872,1779099339.950502872,1779099339.950502872,0.000000000,9.229087737,8.136995700,2.015190036,1
1779099340.000486612,1779099340.000486612,1779099340.000486612,0.000000000,9.191714294,8.166844838,2.033027647,1
1779099340.050483227,1779099340.050483227,1779099340.050483227,0.000000000,9.180191679,8.186678664,2.050141576,1
1779099340.100562334,1779099340.100562334,1779099340.100562334,0.000000000,9.167504315,8.204058318,2.076557647,1
1779099340.150485277,1779099340.150485277,1779099340.150485277,0.000000000,9.162863309,8.209064184,2.084791868,1
1779099340.200482845,1779099340.200482845,1779099340.200482845,0.000000000,9.142402449,8.235767432,2.113506049,1
1779099340.250494719,1779099340.250494719,1779099340.250494719,0.000000000,9.134621122,8.249738284,2.123270984,1
1779099340.300430298,1779099340.300430298,1779099340.300430298,0.000000000,9.093498236,8.276580952,2.153598125,1
1779099340.350456476,1779099340.350456476,1779099340.350456476,0.000000000,9.083115818,8.292417897,2.180424379,1
1779099340.400475025,1779099340.400475025,1779099340.400475025,0.000000000,9.063947913,8.308135185,2.189071677,1
1779099340.450499058,1779099340.450499058,1779099340.450499058,0.000000000,9.043910878,8.326405830,2.220174660,1
1779099340.500631332,1779099340.500631332,1779099340.500631332,0.000000000,9.023387446,8.345821507,2.237992819,1
1779099340.550488949,1779099340.550488949,1779099340.550488949,0.000000000,9.007093369,8.356359419,2.258301401,1
1779099340.600477934,1779099340.600477695,1779099340.600477695,0.000000000,8.973069548,8.379075393,2.267685942,1
1779099340.650539637,1779099340.650539398,1779099340.650539398,0.000000000,8.966330927,8.395775218,2.287806807,1
1779099340.700638056,1779099340.700638056,1779099340.700638056,0.000000000,8.943986924,8.405730249,2.307872054,1
1779099340.750593901,1779099340.750593901,1779099340.750593901,0.000000000,8.933490581,8.423527468,2.317714295,1
1779099340.800513268,1779099340.800513268,1779099340.800513268,0.000000000,8.894070456,8.437955259,2.346939573,1
1779099340.850545883,1779099340.850545883,1779099340.850545883,0.000000000,8.878358104,8.443567434,2.356302406,1
1779099340.900502205,1779099340.900502443,1779099340.900502443,0.000000000,8.870341914,8.462052631,2.383286466,1
1779099340.950507879,1779099340.950507879,1779099340.950507879,0.000000000,8.850702344,8.470956887,2.393546346,1
1779099341.000487328,1779099341.000487566,1779099341.000487566,0.000000000,8.807878089,8.488641825,2.421130735,1
1779099341.075482607,1779099341.075482607,1779099341.075482607,0.000000000,8.799563797,8.503815503,2.439865076,1
1779099341.100478888,1779099341.100478888,1779099341.100478888,0.000000000,8.787073333,8.501232871,2.448111794,1
1779099341.150621176,1779099341.150621414,1779099341.150621414,0.000000000,8.781835483,8.509471916,2.463264765,1
