wall_time_sec,trajectory_id,publish_target_time,local_slam_reference_time,imu_integration_start_time,latest_imu_time,has_imu_data,reference_odom_request_time,reference_odom_before_time,reference_odom_after_time,reference_odom_latest_time,reference_odom_extrapolated,reference_odom_clamped_to_earliest,current_odom_request_time,current_odom_before_time,current_odom_after_time,current_odom_latest_time,current_odom_extrapolated,current_odom_clamped_to_earliest,tracked_pose_stamp,tracked_pose_x,tracked_pose_y,tracked_pose_yaw,adaptive_odometry_weight
1779099287.675470591,1,1779099287.675470591,1779099287.592947245,1779099287.592947245,1779099287.612794399,1,1779099287.592947245,1779099287.591827393,1779099287.612002611,1779099287.631921053,0,0,1779099287.675470591,1779099287.631921053,,1779099287.631921053,1,0,1779099287.675470591,-0.010772662,-0.000897512,-0.002637711,1.000000000
1779099287.725562334,1,1779099287.725562334,1779099287.642851830,1779099287.642851830,1779099287.662804365,1,1779099287.642851830,1779099287.631921053,1779099287.651806831,1779099287.671757221,0,0,1779099287.725562334,1779099287.671757221,,1779099287.671757221,1,0,1779099287.725562334,-0.014498345,0.002350340,-0.001993676,1.000000000
1779099287.775462627,1,1779099287.775462627,1779099287.692976475,1779099287.692976475,1779099287.712813854,1,1779099287.692976475,1779099287.691830873,1779099287.711742163,1779099287.711742163,0,0,1779099287.775462627,1779099287.711742163,,1779099287.711742163,1,0,1779099287.775462627,-0.011001845,0.002985430,-0.002675610,1.000000000
1779099287.825470448,1,1779099287.825470448,1779099287.742854834,1779099287.742854834,1779099287.762823343,1,1779099287.742854834,1779099287.731868505,1779099287.751766682,1779099287.751766682,0,0,1779099287.825470448,1779099287.751766682,,1779099287.751766682,1,0,1779099287.825470448,-0.008075272,-0.002981123,-0.003255787,1.000000000
1779099287.875466824,1,1779099287.875466824,1779099287.772852898,1779099287.772852898,1779099287.812822104,1,1779099287.772852898,1779099287.771714211,1779099287.791824818,1779099287.791824818,0,0,1779099287.875466824,1779099287.791824818,,1779099287.791824818,1,0,1779099287.875466585,-0.010375671,0.001733341,-0.003255609,1.000000000
1779099287.925466776,1,1779099287.925466776,1779099287.822854996,1779099287.822854996,1779099287.862830162,1,1779099287.822854996,1779099287.811854601,1779099287.831734180,1779099287.831734180,0,0,1779099287.925466776,1779099287.831734180,,1779099287.831734180,1,0,1779099287.925466776,-0.011132110,0.004291869,-0.003801564,1.000000000
1779099287.975467205,1,1779099287.975467205,1779099287.842867374,1779099287.842867374,1779099287.912838459,1,1779099287.842867374,1779099287.831734180,1779099287.851895809,1779099287.871790648,0,0,1779099287.975467205,1779099287.871790648,,1779099287.871790648,1,0,1779099287.975467205,-0.009986033,-0.005808516,-0.002431074,1.000000000
1779099288.025467634,1,1779099288.025467634,1779099287.922943115,1779099287.922943115,1779099287.972848177,1,1779099287.922943115,1779099287.911848783,1779099287.931785107,1779099287.931785107,0,0,1779099288.025467634,1779099287.931785107,,1779099287.931785107,1,0,1779099288.025467634,-0.014164126,0.003034968,-0.001978874,1.000000000
1779099288.050466299,1,1779099288.050466299,1779099287.942884684,1779099287.942884684,1779099287.992851019,1,1779099287.942884684,1779099287.931785107,1779099287.951807737,1779099287.951807737,0,0,1779099288.050466299,1779099287.951807737,,1779099287.951807737,1,0,1779099288.050466299,-0.012220420,-0.005743066,-0.002325081,1.000000000
1779099288.125468731,1,1779099288.125468731,1779099287.992850780,1779099287.992850780,1779099288.062842369,1,1779099287.992850780,1779099287.991771460,1779099288.011765957,1779099288.011765957,0,0,1779099288.125468731,1779099288.011765957,,1779099288.011765957,1,0,1779099288.125468493,-0.013729196,0.003801762,-0.002577908,1.000000000
1779099288.175480127,1,1779099288.175480366,1779099288.052942991,1779099288.052942991,1779099288.102848530,1,1779099288.052942991,1779099288.031857491,1779099288.071776628,1779099288.071776628,0,0,1779099288.175480366,1779099288.071776628,,1779099288.071776628,1,0,1779099288.175480127,-0.014118323,0.005488795,-0.002964576,1.000000000
