now_sec,tracked_pose_stamp,odom_stamp,stamp_delta_sec,x,y,yaw,use_sim_time
1779099291.550585270,1779099291.550585270,1779099291.550585270,0.000000000,0.076685766,-0.005463713,0.005444858,1
1779099291.600471258,1779099291.600471497,1779099291.600471497,0.000000000,0.107758866,0.000387660,0.009418664,1
1779099291.650470495,1779099291.650470257,1779099291.650470257,0.000000000,0.143281439,0.004014168,0.011638438,1
1779099291.700462580,1779099291.700462580,1779099291.700462580,0.000000000,0.173704513,0.000023852,0.014621378,1
1779099291.750537157,1779099291.750537395,1779099291.750537157,-0.000000238,8.986849747,3.391719630,-2.899710403,1
1779099291.825462103,1779099291.825461864,1779099291.825461864,0.000000000,8.930156962,3.389648023,-2.900811531,1
1779099291.850467682,1779099291.850467682,1779099291.850467682,0.000000000,8.907784724,3.389598757,-2.900810155,1
1779099291.925519466,1779099291.925519466,1779099291.925519466,0.000000000,8.846416759,3.372686536,-2.902924605,1
1779099291.950518608,1779099291.950518608,1779099291.950518608,0.000000000,8.827109669,3.372954337,-2.905465849,1
1779099292.000560522,1779099292.000560522,1779099292.000560522,0.000000000,8.777262673,3.359547087,-2.907646075,1
1779099292.050467730,1779099292.050467730,1779099292.050467730,0.000000000,8.728376157,3.346708063,-2.913460159,1
1779099292.100471020,1779099292.100471020,1779099292.100471020,0.000000000,8.700182933,3.345764783,-2.919805356,1
1779099292.150541067,1779099292.150541067,1779099292.150541067,0.000000000,8.655013729,3.333978106,-2.922994893,1
1779099292.200538397,1779099292.200538397,1779099292.200538397,0.000000000,8.584748951,3.334650861,-2.928684134,1
1779099292.250459433,1779099292.250459433,1779099292.250459433,0.000000000,8.563740616,3.323722685,-2.935247725,1
1779099292.300462246,1779099292.300462246,1779099292.300462246,0.000000000,8.487107555,3.319705351,-2.941958115,1
1779099292.350460768,1779099292.350460529,1779099292.350460529,0.000000000,8.450506661,3.315671246,-2.945272069,1
1779099292.400461912,1779099292.400461912,1779099292.400461912,0.000000000,8.451177489,3.311871729,-2.952659315,1
1779099292.450467825,1779099292.450467825,1779099292.450467825,0.000000000,8.316105773,3.287033848,-2.963830040,1
1779099292.500456810,1779099292.500456810,1779099292.500456572,-0.000000238,8.294678394,3.299043731,-2.977886122,1
1779099292.550481558,1779099292.550481796,1779099292.550481796,0.000000000,8.267291645,3.289282779,-2.983823837,1
1779099292.600472927,1779099292.600472689,1779099292.600472689,0.000000000,8.228992485,3.300792058,-2.994098340,1
1779099292.650466919,1779099292.650466919,1779099292.650466681,-0.000000238,8.127391810,3.297282006,-3.007798808,1
1779099292.700465202,1779099292.700465202,1779099292.700465202,0.000000000,8.101883556,3.283933766,-3.022936961,1
1779099292.750534058,1779099292.750534058,1779099292.750534058,0.000000000,8.058169407,3.297461770,-3.067654408,1
1779099292.800530672,1779099292.800530910,1779099292.800530672,-0.000000238,8.025548017,3.300668706,-3.076045604,1
1779099292.850535870,1779099292.850535870,1779099292.850535870,0.000000000,8.003147910,3.303610554,-3.084861368,1
1779099292.900467873,1779099292.900468111,1779099292.900467873,-0.000000238,7.933782798,3.308717370,-3.101459716,1
1779099292.950535059,1779099292.950535059,1779099292.950535059,0.000000000,7.877569781,3.312814247,-3.125798476,1
1779099293.000464678,1779099293.000464678,1779099293.000464678,0.000000000,7.850371895,3.320515376,-3.132896877,1
1779099293.050578594,1779099293.050578594,1779099293.050578594,0.000000000,7.793505661,3.320599033,3.132829252,1
1779099293.100583792,1779099293.100583792,1779099293.100583792,0.000000000,7.718587031,3.331972964,3.116215981,1
1779099293.150567532,1779099293.150567293,1779099293.150567293,0.000000000,7.710505206,3.339940014,3.107437201,1
1779099293.200559378,1779099293.200559378,1779099293.200559378,0.000000000,7.659679173,3.340235634,3.079013968,1
1779099293.250571728,1779099293.250571966,1779099293.250571966,0.000000000,7.615774088,3.350646199,3.063330858,1
1779099293.300466061,1779099293.300466299,1779099293.300466299,0.000000000,7.563226418,3.364362666,3.055456784,1
1779099293.350543261,1779099293.350543499,1779099293.350543499,0.000000000,7.527336577,3.377929007,3.038958741,1
1779099293.400465965,1779099293.400465965,1779099293.400465965,0.000000000,7.467015715,3.386885360,3.022438748,1
1779099293.450551510,1779099293.450551510,1779099293.450551510,0.000000000,7.478106367,3.386388253,3.015576229,1
1779099293.500467539,1779099293.500467539,1779099293.500467539,0.000000000,7.392616841,3.410528197,2.990112123,1
1779099293.550466776,1779099293.550467014,1779099293.550467014,0.000000000,7.279955572,3.432591969,2.980117827,1
1779099293.600463629,1779099293.600463629,1779099293.600463629,0.000000000,7.335164810,3.435334172,2.966045996,1
1779099293.650464773,1779099293.650464773,1779099293.650464535,-0.000000238,7.277446973,3.454709572,2.950167008,1
1779099293.700464010,1779099293.700464010,1779099293.700464010,0.000000000,7.214236745,3.473802004,2.923822393,1
1779099293.750560045,1779099293.750560045,1779099293.750560045,0.000000000,7.208060776,3.487974788,2.915738565,1
1779099293.800466061,1779099293.800466299,1779099293.800466061,-0.000000238,7.117425909,3.504083233,2.892320599,1
1779099293.850589275,1779099293.850589275,1779099293.850589275,0.000000000,7.090703350,3.522012134,2.881264855,1
1779099293.900555372,1779099293.900555372,1779099293.900555372,0.000000000,7.047486800,3.533403986,2.865070749,1
1779099293.950543404,1779099293.950543404,1779099293.950543404,0.000000000,7.004875522,3.549972751,2.854769784,1
1779099294.000537157,1779099294.000537157,1779099294.000537157,0.000000000,6.980951796,3.576392117,2.851568115,1
1779099294.050536156,1779099294.050536394,1779099294.050536394,0.000000000,6.925649800,3.583804033,2.845618909,1
1779099294.100548983,1779099294.100548983,1779099294.100548983,0.000000000,6.877572018,3.592943799,2.836934423,1
1779099294.150535107,1779099294.150535107,1779099294.150535345,0.000000238,6.841075413,3.614360896,2.829990046,1
1779099294.200466394,1779099294.200466394,1779099294.200466394,0.000000000,6.789274439,3.632068316,2.822146036,1
