now_sec,tracked_pose_stamp,odom_stamp,stamp_delta_sec,x,y,yaw,use_sim_time
1779099302.925545454,1779099302.925545692,1779099302.925545692,0.000000000,2.179927930,6.785283142,1.986181588,1
1779099303.000526667,1779099303.000526667,1779099303.000526667,0.000000000,2.103901422,6.908395000,2.019624602,1
1779099303.050618172,1779099303.050617933,1779099303.050617933,0.000000000,2.109508507,6.896230810,2.043174089,1
1779099303.075546026,1779099303.075546026,1779099303.075546026,0.000000000,2.078245958,6.930760074,2.058789763,1
1779099303.150536299,1779099303.150536060,1779099303.150536060,0.000000000,2.025256628,7.016407192,2.107916357,1
1779099303.200487375,1779099303.200487614,1779099303.200487614,0.000000000,1.976069959,7.042311359,2.127071069,1
1779099303.250480413,1779099303.250480413,1779099303.250480413,0.000000000,1.960452716,7.084982283,2.193849597,1
1779099303.300558329,1779099303.300558329,1779099303.300558329,0.000000000,1.886010469,7.138054218,2.212232515,1
1779099303.325519085,1779099303.325519085,1779099303.325519085,0.000000000,1.875635935,7.150931030,2.233093179,1
1779099303.400459528,1779099303.400459528,1779099303.400459528,0.000000000,1.856048154,7.190939027,2.266706361,1
1779099303.450525284,1779099303.450525284,1779099303.450525284,0.000000000,1.846595369,7.202850858,2.278176470,1
1779099303.475553751,1779099303.475553751,1779099303.475553751,0.000000000,1.760405190,7.256711741,2.294877862,1
1779099303.550515175,1779099303.550515175,1779099303.550515175,0.000000000,1.709109223,7.314256947,2.326709670,1
1779099303.600524187,1779099303.600524187,1779099303.600524187,0.000000000,1.710732787,7.320375468,2.354763601,1
1779099303.650471449,1779099303.650471210,1779099303.650471210,0.000000000,1.639967846,7.354315328,2.418683282,1
1779099303.700458527,1779099303.700458288,1779099303.700458288,0.000000000,1.589410234,7.377578042,2.451259941,1
1779099303.725455046,1779099303.725455284,1779099303.725455284,0.000000000,1.566536331,7.391793063,2.457202643,1
1779099303.800544024,1779099303.800544024,1779099303.800544024,0.000000000,1.490342969,7.423551809,2.502720957,1
1779099303.850537539,1779099303.850537539,1779099303.850537539,0.000000000,1.454507427,7.457278047,2.517334951,1
1779099303.875524759,1779099303.875524998,1779099303.875524998,0.000000000,1.450298562,7.445094279,2.533104205,1
1779099303.950470686,1779099303.950470686,1779099303.950470686,0.000000000,1.369721843,7.488859996,2.577537677,1
1779099303.975473642,1779099303.975473642,1779099303.975473642,0.000000000,1.331867679,7.463557381,2.595419361,1
1779099304.050467014,1779099304.050467253,1779099304.050467253,0.000000000,1.289994016,7.515563380,2.635815661,1
1779099304.100500584,1779099304.100500584,1779099304.100500584,0.000000000,1.255384391,7.527779956,2.664586862,1
1779099304.150569439,1779099304.150569677,1779099304.150569677,0.000000000,1.201388517,7.523911688,2.709681888,1
1779099304.200462103,1779099304.200462103,1779099304.200462103,0.000000000,1.184903676,7.550499428,2.736382253,1
1779099304.250478745,1779099304.250478983,1779099304.250478983,0.000000000,1.093730519,7.545523955,2.782960345,1
1779099304.275503635,1779099304.275503397,1779099304.275503397,0.000000000,1.066226367,7.544838855,2.801656088,1
1779099304.350486517,1779099304.350486517,1779099304.350486517,0.000000000,1.027103929,7.547198607,2.844498927,1
1779099304.400482416,1779099304.400482416,1779099304.400482416,0.000000000,-2.108520652,2.575082599,-2.688128651,1
1779099304.450478792,1779099304.450478792,1779099304.450478792,0.000000000,-2.148661800,2.526974706,-2.655446708,1
1779099304.500489712,1779099304.500489712,1779099304.500489712,0.000000000,-2.180621233,2.507853578,-2.629342795,1
1779099304.550536871,1779099304.550537109,1779099304.550537109,0.000000000,-2.221374247,2.476846545,-2.600256673,1
1779099304.600473166,1779099304.600473166,1779099304.600473166,0.000000000,-2.260306706,2.414790352,-2.566707665,1
1779099304.650467157,1779099304.650467157,1779099304.650467157,0.000000000,-2.249184765,2.416035599,-2.546500043,1
1779099304.700466156,1779099304.700466156,1779099304.700466156,0.000000000,-2.289042993,2.418766619,-2.523215911,1
1779099304.750464201,1779099304.750464201,1779099304.750464201,0.000000000,-2.294265648,2.383741376,-2.511553913,1
1779099304.800471306,1779099304.800471306,1779099304.800471306,0.000000000,-2.345797671,2.337944364,-2.483974877,1
1779099304.850468636,1779099304.850468636,1779099304.850468636,0.000000000,-2.358034088,2.314510924,-2.462479630,1
1779099304.900480270,1779099304.900480270,1779099304.900480270,0.000000000,-2.374916722,2.306487531,-2.452401446,1
1779099304.950477600,1779099304.950477600,1779099304.950477600,0.000000000,-2.393422493,2.295356265,-2.424420699,1
1779099305.000478506,1779099305.000478268,1779099305.000478268,0.000000000,-2.389361447,2.257301299,-2.407254813,1
1779099305.050484180,1779099305.050484419,1779099305.050484419,0.000000000,-2.401763642,2.260777448,-2.386453759,1
1779099305.075540781,1779099305.075540781,1779099305.075540781,0.000000000,-2.399769401,2.262575492,-2.380799355,1
1779099305.150482178,1779099305.150482178,1779099305.150482178,0.000000000,-2.400361894,2.266150337,-2.370104063,1
1779099305.175487757,1779099305.175487757,1779099305.175487757,0.000000000,-2.407171477,2.259961462,-2.366607048,1
1779099305.250469685,1779099305.250469685,1779099305.250469685,0.000000000,-2.408236027,2.256587016,-2.369317451,1
1779099305.300539970,1779099305.300539970,1779099305.300539970,0.000000000,-2.408950756,2.262168474,-2.368783325,1
1779099305.325468063,1779099305.325468063,1779099305.325468063,0.000000000,-2.409748187,2.262421343,-2.369371152,1
1779099305.400561810,1779099305.400562048,1779099305.400562048,0.000000000,-2.379707269,2.274928588,-2.373161353,1
1779099305.425464869,1779099305.425464869,1779099305.425464869,0.000000000,-2.379143232,2.305013498,-2.375055696,1
1779099305.500540257,1779099305.500540257,1779099305.500540257,0.000000000,-2.346156449,2.313863036,-2.381138001,1
1779099305.550547600,1779099305.550547838,1779099305.550547838,0.000000000,-2.329975731,2.340479348,-2.384507123,1
1779099305.600533009,1779099305.600533009,1779099305.600533009,0.000000000,-2.303464308,2.368078522,-2.391891871,1
1779099305.650571823,1779099305.650571585,1779099305.650571585,0.000000000,-2.275644072,2.386805719,-2.397594616,1
1779099305.700550795,1779099305.700550795,1779099305.700550795,0.000000000,-2.250104226,2.424534453,-2.406503390,1
1779099305.750469923,1779099305.750469923,1779099305.750469923,0.000000000,-2.228546022,2.448044979,-2.412495079,1
1779099305.775466681,1779099305.775466681,1779099305.775466681,0.000000000,-2.215112388,2.450200434,-2.415807770,1
1779099305.850531578,1779099305.850531578,1779099305.850531578,0.000000000,-2.167578800,2.487187997,-2.422250847,1
1779099305.875465155,1779099305.875465155,1779099305.875465155,0.000000000,-2.166373333,2.510775221,-2.426122283,1
1779099305.950551510,1779099305.950551510,1779099305.950551510,0.000000000,-2.111347420,2.576965242,-2.434750135,1
1779099306.000566006,1779099306.000566006,1779099306.000566006,0.000000000,-2.131240076,2.523498124,-2.439388212,1
1779099306.050568342,1779099306.050568581,1779099306.050568581,0.000000000,-2.079325300,2.578992918,-2.443620255,1
1779099306.100480080,1779099306.100480080,1779099306.100480080,0.000000000,-2.055704750,2.618320571,-2.448098723,1
1779099306.150458574,1779099306.150458574,1779099306.150458574,0.000000000,-2.015275088,2.625840423,-2.450461582,1
1779099306.200460196,1779099306.200460434,1779099306.200460434,0.000000000,-2.000995203,2.632574135,-2.451572636,1
1779099306.225535393,1779099306.225535631,1779099306.225535631,0.000000000,-2.006912439,2.659201906,-2.454226741,1
1779099306.300460100,1779099306.300460100,1779099306.300460100,0.000000000,-1.996683822,2.645052285,-2.457491537,1
1779099306.350460529,1779099306.350460291,1779099306.350460291,0.000000000,-1.987307312,2.655367647,-2.459324909,1
1779099306.400458574,1779099306.400458574,1779099306.400458574,0.000000000,-1.998547196,2.667583312,-2.461420311,1
1779099306.425518274,1779099306.425518274,1779099306.425518274,0.000000000,-1.976935144,2.652964028,-2.462666593,1
1779099306.500460863,1779099306.500460863,1779099306.500460863,0.000000000,-1.978139620,2.663080896,-2.462263945,1
1779099306.525556564,1779099306.525556326,1779099306.525556326,0.000000000,-1.978795775,2.670394660,-2.462867550,1
1779099306.575548887,1779099306.575548887,1779099306.575548887,0.000000000,-1.974093118,2.670959139,-2.463574190,1
1779099306.625460625,1779099306.625460863,1779099306.625460863,0.000000000,-1.972148419,2.676054351,-2.465061665,1
1779099306.700459480,1779099306.700459480,1779099306.700459480,0.000000000,-1.971413446,2.673950820,-2.465832965,1
1779099306.750460386,1779099306.750460386,1779099306.750460386,0.000000000,-1.974764383,2.677976536,-2.465483252,1
1779099306.775459766,1779099306.775459766,1779099306.775459766,0.000000000,-1.972611025,2.669634485,-2.464464863,1
1779099306.850459576,1779099306.850459576,1779099306.850459576,0.000000000,-1.976213775,2.673198740,-2.464641572,1
1779099306.900462866,1779099306.900463104,1779099306.900463104,0.000000000,-1.975014858,2.668407686,-2.463378012,1
1779099306.925460577,1779099306.925460339,1779099306.925460339,0.000000000,-1.974722513,2.668044845,-2.463290682,1
1779099306.975458384,1779099306.975458384,1779099306.975458384,0.000000000,-1.974483638,2.672519353,-2.464388977,1
1779099307.050460339,1779099307.050460339,1779099307.050460339,0.000000000,-1.976723146,2.673372798,-2.464268776,1
