wall_time_sec,trajectory_id,publish_target_time,local_slam_reference_time,imu_integration_start_time,latest_imu_time,has_imu_data,reference_odom_request_time,reference_odom_before_time,reference_odom_after_time,reference_odom_latest_time,reference_odom_extrapolated,reference_odom_clamped_to_earliest,current_odom_request_time,current_odom_before_time,current_odom_after_time,current_odom_latest_time,current_odom_extrapolated,current_odom_clamped_to_earliest,tracked_pose_stamp,tracked_pose_x,tracked_pose_y,tracked_pose_yaw,adaptive_odometry_weight
1779099296.975470781,1,1779099296.975470781,1779099296.863061428,1779099296.863061428,1779099296.932987452,1,1779099296.863061428,1779099296.851848602,1779099296.871824026,1779099296.892003536,0,0,1779099296.975470781,1779099296.892003536,,1779099296.892003536,1,0,1779099296.975470781,5.048641978,3.629403654,2.846473176,1.000000000
1779099297.050569296,1,1779099297.050569296,1779099296.933081627,1779099296.933081627,1779099296.982987404,1,1779099296.933081627,1779099296.931996584,1779099296.951935053,1779099296.951935053,0,0,1779099297.050569296,1779099296.951935053,,1779099296.951935053,1,0,1779099297.050569057,5.021230116,3.649466971,2.849685676,1.000000000
1779099297.075474501,1,1779099297.075474262,1779099296.983067989,1779099296.983067989,1779099297.032987595,1,1779099296.983067989,1779099296.972079754,1779099296.991915464,1779099296.991915464,0,0,1779099297.075474262,1779099296.991915464,,1779099296.991915464,1,0,1779099297.075474262,5.007817586,3.649431273,2.850780234,1.000000000
1779099297.125468969,1,1779099297.125468731,1779099297.013121843,1779099297.013121843,1779099297.082987547,1,1779099297.013121843,1779099297.012107849,1779099297.031882048,1779099297.031882048,0,0,1779099297.125468731,1779099297.031882048,,1779099297.031882048,1,0,1779099297.125468731,4.982324557,3.653133748,2.851910758,1.000000000
1779099297.200563669,1,1779099297.200563669,1779099297.083088636,1779099297.083088636,1779099297.132987499,1,1779099297.083088636,1779099297.051893950,1779099297.091718435,1779099297.091718435,0,0,1779099297.200563669,1779099297.091718435,,1779099297.091718435,1,0,1779099297.200563908,4.947451881,3.674427414,2.854995095,0.926552420
1779099297.225471020,1,1779099297.225471020,1779099297.109771967,1779099297.109771967,1779099297.182987452,1,1779099297.109771967,1779099297.091718435,1779099297.111691713,1779099297.131886959,0,0,1779099297.225471020,1779099297.131886959,,1779099297.131886959,1,0,1779099297.225471020,4.931770745,3.672998622,2.854558070,0.771280160
1779099297.300469875,1,1779099297.300469875,1779099297.192999840,1779099297.192999840,1779099297.232987642,1,1779099297.192999840,1779099297.191909313,1779099297.211661816,1779099297.211661816,0,0,1779099297.300469875,1779099297.211661816,,1779099297.211661816,1,0,1779099297.300469637,4.891783296,3.681728130,2.857959420,1.000000000
1779099297.350473166,1,1779099297.350473166,1779099297.233003616,1779099297.233003616,1779099297.282987595,1,1779099297.233003616,1779099297.232129335,1779099297.251996994,1779099297.251996994,0,0,1779099297.350473166,1779099297.251996994,,1779099297.251996994,1,0,1779099297.350473166,4.863028146,3.689792518,2.862769033,1.000000000
1779099297.400469780,1,1779099297.400469780,1779099297.343186617,1779099297.343186617,1779099297.352987289,1,1779099297.343186617,1779099297.332104683,1779099297.351855040,1779099297.351855040,0,0,1779099297.400469780,1779099297.351855040,,1779099297.351855040,1,0,1779099297.400469780,4.841463272,3.691935789,2.866460186,1.000000000
1779099297.450471401,1,1779099297.450471401,1779099297.363134146,1779099297.363134146,1779099297.382987499,1,1779099297.363134146,1779099297.351855040,1779099297.371901035,1779099297.391813993,0,0,1779099297.450471401,1779099297.391813993,,1779099297.391813993,1,0,1779099297.450471401,4.816371371,3.711293333,2.868377780,1.000000000
1779099297.500475883,1,1779099297.500475883,1779099297.413174868,1779099297.413174868,1779099297.432987452,1,1779099297.413174868,1779099297.411855459,1779099297.431914568,1779099297.431914568,0,0,1779099297.500475883,1779099297.431914568,,1779099297.431914568,1,0,1779099297.500475883,4.787867517,3.714387094,2.868980369,1.000000000
1779099297.550535202,1,1779099297.550534964,1779099297.463086128,1779099297.463086128,1779099297.482987404,1,1779099297.463086128,1779099297.452016830,1779099297.472176790,1779099297.472176790,0,0,1779099297.550534964,1779099297.472176790,,1779099297.472176790,1,0,1779099297.550534964,4.760326974,3.713159650,2.872249660,0.712320735
1779099297.600470543,1,1779099297.600470543,1779099297.493199110,1779099297.493199110,1779099297.532987595,1,1779099297.493199110,1779099297.491736412,1779099297.511946201,1779099297.511946201,0,0,1779099297.600470543,1779099297.511946201,,1779099297.511946201,1,0,1779099297.600470543,4.744260728,3.730127085,2.872493903,0.673137436
1779099297.650468588,1,1779099297.650468588,1779099297.563097000,1779099297.563097000,1779099297.582987547,1,1779099297.563097000,1779099297.551861525,1779099297.571907759,1779099297.571907759,0,0,1779099297.650468588,1779099297.571907759,,1779099297.571907759,1,0,1779099297.650468588,4.710936289,3.739841864,2.867677056,0.096952101
1779099297.700467348,1,1779099297.700467825,1779099297.593099594,1779099297.593099594,1779099297.632987499,1,1779099297.593099594,1779099297.591813326,1779099297.611660004,1779099297.611660004,0,0,1779099297.700467825,1779099297.611660004,,1779099297.611660004,1,0,1779099297.700467587,4.696841651,3.749759316,2.865158392,0.000000000
1779099297.725470543,1,1779099297.725470543,1779099297.643116474,1779099297.643116474,1779099297.682987452,1,1779099297.643116474,1779099297.631795168,1779099297.651818752,1779099297.651818752,0,0,1779099297.725470543,1779099297.651818752,,1779099297.651818752,1,0,1779099297.725470543,4.677213142,3.759840250,2.855512828,0.094173431
1779099297.800551176,1,1779099297.800551176,1779099297.693027258,1779099297.693027258,1779099297.732987642,1,1779099297.693027258,1779099297.691849709,1779099297.711748362,1779099297.711748362,0,0,1779099297.800551176,1779099297.711748362,,1779099297.711748362,1,0,1779099297.800551176,4.637382183,3.769498179,2.846781013,0.000000000
1779099297.850485086,1,1779099297.850485086,1779099297.733124256,1779099297.733124256,1779099297.782987595,1,1779099297.733124256,1779099297.731779099,1779099297.751809120,1779099297.751809120,0,0,1779099297.850485086,1779099297.751809120,,1779099297.751809120,1,0,1779099297.850484848,4.613197280,3.786821302,2.837013658,0.000000000
1779099297.900583029,1,1779099297.900583029,1779099297.763163328,1779099297.763163328,1779099297.822987556,1,1779099297.763163328,1779099297.751809120,1779099297.771729946,1779099297.791776419,0,0,1779099297.900583029,1779099297.791776419,,1779099297.791776419,1,0,1779099297.900583029,4.605068617,3.771284091,2.831548341,0.312771380
1779099297.950504541,1,1779099297.950504541,1779099297.813097239,1779099297.813097239,1779099297.882987499,1,1779099297.813097239,1779099297.811925173,1779099297.831837654,1779099297.831837654,0,0,1779099297.950504541,1779099297.831837654,,1779099297.831837654,1,0,1779099297.950504303,4.606676332,3.791905929,2.820372740,0.221306761
1779099298.000480652,1,1779099298.000480652,1779099297.913114786,1779099297.913114786,1779099297.942987442,1,1779099297.913114786,1779099297.911741018,1779099297.931876898,1779099297.931876898,0,0,1779099298.000480652,1779099297.931876898,,1779099297.931876898,1,0,1779099298.000480890,4.600397285,3.796781757,2.803058139,0.500855724
1779099298.050487995,1,1779099298.050487995,1779099297.963134766,1779099297.963134766,1779099297.982987404,1,1779099297.963134766,1779099297.951750517,1779099297.971734762,1779099297.971734762,0,0,1779099298.050487995,1779099297.971734762,,1779099297.971734762,1,0,1779099298.050487995,4.600555500,3.804788447,2.794523937,0.821148684
1779099298.100484371,1,1779099298.100484371,1779099298.013173103,1779099298.013173103,1779099298.042987585,1,1779099298.013173103,1779099298.011761189,1779099298.031723022,1779099298.051720619,0,0,1779099298.100484371,1779099298.051720619,,1779099298.051720619,1,0,1779099298.100484371,4.595121103,3.796987428,2.789991260,0.704239239
1779099298.150472164,1,1779099298.150472164,1779099298.063120842,1779099298.063120842,1779099298.082987547,1,1779099298.063120842,1779099298.051720619,1779099298.071644783,1779099298.091694593,0,0,1779099298.150472164,1779099298.091694593,,1779099298.091694593,1,0,1779099298.150472403,4.591455878,3.798542457,2.785016617,1.000000000
1779099298.200463295,1,1779099298.200463533,1779099298.113111973,1779099298.113111973,1779099298.132987499,1,1779099298.113111973,1779099298.111838579,1779099298.131734610,1779099298.131734610,0,0,1779099298.200463533,1779099298.131734610,,1779099298.131734610,1,0,1779099298.200463533,3.200325973,3.139499919,2.902559092,0.921482498
1779099298.250463486,1,1779099298.250463486,1779099298.163093328,1779099298.163093328,1779099298.182987452,1,1779099298.163093328,1779099298.151771307,1779099298.171818018,1779099298.171818018,0,0,1779099298.250463486,1779099298.171818018,,1779099298.171818018,1,0,1779099298.250463486,3.208462448,3.131594825,2.900071320,0.612542957
1779099298.300456524,1,1779099298.300456762,1779099298.193131924,1779099298.193131924,1779099298.232987642,1,1779099298.193131924,1779099298.191809177,1779099298.211839437,1779099298.211839437,0,0,1779099298.300456762,1779099298.211839437,,1779099298.211839437,1,0,1779099298.300456524,3.204440721,3.141387469,2.898558421,0.276595930
1779099298.350458384,1,1779099298.350458384,1779099298.263118267,1779099298.263118267,1779099298.282987595,1,1779099298.263118267,1779099298.251836061,1779099298.271783829,1779099298.271783829,0,0,1779099298.350458384,1779099298.271783829,,1779099298.271783829,1,0,1779099298.350458384,3.185789628,3.142500962,2.890431351,0.000000000
1779099298.400454283,1,1779099298.400454283,1779099298.293024302,1779099298.293024302,1779099298.332987309,1,1779099298.293024302,1779099298.292036533,1779099298.311987162,1779099298.311987162,0,0,1779099298.400454283,1779099298.311987162,,1779099298.311987162,1,0,1779099298.400454283,3.174416764,3.147201115,2.886682853,0.000000000
1779099298.450465441,1,1779099298.450465202,1779099298.343216419,1779099298.343216419,1779099298.382987499,1,1779099298.343216419,1779099298.331853628,1779099298.351877928,1779099298.351877928,0,0,1779099298.450465202,1779099298.351877928,,1779099298.351877928,1,0,1779099298.450465441,3.144145363,3.174000813,2.876320383,0.000000000
