now_sec,tracked_pose_stamp,odom_stamp,stamp_delta_sec,x,y,yaw,use_sim_time
1779099303.000460863,1779099303.000460625,1779099303.000460625,0.000000000,1.081803213,5.768412382,2.156731668,1
1779099303.075462103,1779099303.075462103,1779099303.075462103,0.000000000,1.031073624,5.813988534,2.199332671,1
1779099303.100465059,1779099303.100465298,1779099303.100465298,0.000000000,0.985686639,5.853390885,2.211197084,1
1779099303.175465584,1779099303.175465345,1779099303.175465345,0.000000000,0.938235769,5.900205941,2.282495600,1
1779099303.200559616,1779099303.200559616,1779099303.200559616,0.000000000,0.923581028,5.931775459,2.294328821,1
1779099303.250531673,1779099303.250531435,1779099303.250531435,0.000000000,0.852142102,5.983815913,2.308146151,1
1779099303.300530434,1779099303.300530195,1779099303.300530195,0.000000000,0.822211902,5.991974963,2.345628546,1
1779099303.350481033,1779099303.350481272,1779099303.350481272,0.000000000,0.813761955,6.016246027,2.353978010,1
1779099303.400473833,1779099303.400473833,1779099303.400473833,0.000000000,0.766609355,6.046443752,2.379770201,1
1779099303.450471878,1779099303.450472116,1779099303.450472116,0.000000000,0.695944459,6.076812321,2.444044426,1
1779099303.500474215,1779099303.500473976,1779099303.500473976,0.000000000,0.643512028,6.100716112,2.478543049,1
1779099303.550493240,1779099303.550493002,1779099303.550493002,0.000000000,0.625349520,6.121889981,2.493063391,1
1779099303.600486994,1779099303.600486994,1779099303.600486994,0.000000000,0.568021447,6.151498040,2.538722317,1
1779099303.650556087,1779099303.650556087,1779099303.650556087,0.000000000,0.526590580,6.164641595,2.555999907,1
1779099303.700487852,1779099303.700487852,1779099303.700487852,0.000000000,0.460082206,6.183688695,2.590701878,1
1779099303.750561237,1779099303.750561237,1779099303.750561237,0.000000000,0.401229714,6.231997782,2.603493452,1
1779099303.800548315,1779099303.800548315,1779099303.800548315,0.000000000,0.381637014,6.228398106,2.632843003,1
1779099303.850569725,1779099303.850569725,1779099303.850569725,0.000000000,0.317016968,6.233862337,2.696768025,1
1779099303.900481939,1779099303.900481939,1779099303.900481939,0.000000000,0.287380505,6.244183418,2.726459622,1
1779099303.950544834,1779099303.950544834,1779099303.950544834,0.000000000,0.231243229,6.242464956,2.743546452,1
1779099304.000490189,1779099304.000490189,1779099304.000490189,0.000000000,0.191350748,6.272431964,2.772246866,1
1779099304.050501823,1779099304.050501823,1779099304.050501823,0.000000000,0.130145514,6.276603533,2.787255474,1
1779099304.100486994,1779099304.100486994,1779099304.100486994,0.000000000,0.123733942,6.283653202,2.827899936,1
1779099304.150485039,1779099304.150484800,1779099304.150484800,0.000000000,0.026751446,6.291321257,2.844239737,1
1779099304.200486422,1779099304.200486422,1779099304.200486422,0.000000000,0.019102993,6.290286556,2.890467585,1
1779099304.250501156,1779099304.250501156,1779099304.250501156,0.000000000,-0.054546938,6.298730043,2.903982862,1
1779099304.300489664,1779099304.300489664,1779099304.300489664,0.000000000,-0.093883779,6.283467806,2.952494893,1
1779099304.350485802,1779099304.350485802,1779099304.350485802,0.000000000,-0.125475519,6.286981141,2.965171857,1
1779099304.400499821,1779099304.400499582,1779099304.400499582,0.000000000,-0.153905052,6.273542039,3.008002150,1
1779099304.450541496,1779099304.450541496,1779099304.450541496,0.000000000,-0.218915964,6.288507869,3.020908454,1
1779099304.500541925,1779099304.500541925,1779099304.500541925,0.000000000,-0.230806260,6.274648738,3.062845281,1
1779099304.550548792,1779099304.550548792,1779099304.550548792,0.000000000,-0.330363315,6.248453129,3.077389650,1
1779099304.600553989,1779099304.600553989,1779099304.600553989,0.000000000,-0.358468319,6.259217283,3.106870988,1
1779099304.650616169,1779099304.650616169,1779099304.650616169,0.000000000,-0.366575603,6.230151411,-3.108140908,1
1779099304.700545311,1779099304.700545311,1779099304.700545311,0.000000000,-2.067303985,2.176305709,-2.558742510,1
1779099304.750547886,1779099304.750547886,1779099304.750547886,0.000000000,-2.073203732,2.156278347,-2.536308235,1
1779099304.800549030,1779099304.800549030,1779099304.800549030,0.000000000,-2.104031824,2.110852674,-2.511446919,1
1779099304.850556374,1779099304.850556374,1779099304.850556374,0.000000000,-2.126567310,2.089540023,-2.500601329,1
1779099304.900567055,1779099304.900567055,1779099304.900567055,0.000000000,-2.137405890,2.079339837,-2.480702062,1
1779099304.950561285,1779099304.950561285,1779099304.950561285,0.000000000,-2.174137068,2.080733839,-2.473091788,1
1779099305.000569820,1779099305.000569820,1779099305.000569820,0.000000000,-2.177872257,2.054406053,-2.455828059,1
1779099305.050619125,1779099305.050619125,1779099305.050619125,0.000000000,-2.169521083,2.025022162,-2.430982708,1
1779099305.100571632,1779099305.100571632,1779099305.100571632,0.000000000,-2.177375209,2.036899247,-2.420200040,1
1779099305.150486708,1779099305.150486946,1779099305.150486946,0.000000000,-2.159033205,2.038973922,-2.415728359,1
1779099305.200484753,1779099305.200484991,1779099305.200484991,0.000000000,-2.167759376,2.035361858,-2.408729514,1
1779099305.250492334,1779099305.250492334,1779099305.250492334,0.000000000,-2.179882612,2.030991773,-2.408381494,1
1779099305.300495863,1779099305.300496101,1779099305.300496101,0.000000000,-2.180844467,2.031751633,-2.406720577,1
1779099305.350500345,1779099305.350500345,1779099305.350500345,0.000000000,-2.163674117,2.043226520,-2.409075336,1
1779099305.400492191,1779099305.400492191,1779099305.400492191,0.000000000,-2.152194676,2.053986065,-2.412617933,1
1779099305.450482130,1779099305.450482130,1779099305.450482130,0.000000000,-2.145343677,2.084737818,-2.414175568,1
1779099305.500499487,1779099305.500499487,1779099305.500499487,0.000000000,-2.121390551,2.089282748,-2.417522215,1
1779099305.550488472,1779099305.550488472,1779099305.550488472,0.000000000,-2.091903382,2.117000542,-2.427193395,1
1779099305.600487947,1779099305.600487947,1779099305.600487947,0.000000000,-2.068403685,2.133842096,-2.431145789,1
1779099305.650484085,1779099305.650483847,1779099305.650483847,0.000000000,-2.044150109,2.155626714,-2.436678400,1
1779099305.700485706,1779099305.700485706,1779099305.700485706,0.000000000,-2.015186487,2.198155402,-2.445820277,1
1779099305.750485182,1779099305.750485182,1779099305.750485182,0.000000000,-1.991109415,2.207403106,-2.449084151,1
1779099305.800481081,1779099305.800481081,1779099305.800481081,0.000000000,-1.958493437,2.225875827,-2.457414082,1
1779099305.850484133,1779099305.850484133,1779099305.850484133,0.000000000,-1.938759418,2.260901824,-2.461421832,1
1779099305.900488853,1779099305.900488853,1779099305.900488853,0.000000000,-1.910537815,2.299180535,-2.469336091,1
1779099305.950488806,1779099305.950488806,1779099305.950488806,0.000000000,-1.865359063,2.337473615,-2.473864001,1
1779099306.000484943,1779099306.000484943,1779099306.000484943,0.000000000,-1.898039688,2.297786972,-2.479874130,1
1779099306.050564766,1779099306.050564766,1779099306.050564766,0.000000000,-1.837805104,2.341028287,-2.484076060,1
1779099306.100488901,1779099306.100488901,1779099306.100488901,0.000000000,-1.814111493,2.386637832,-2.489558617,1
1779099306.150485754,1779099306.150485754,1779099306.150485754,0.000000000,-1.777575903,2.383631838,-2.492130487,1
1779099306.200478792,1779099306.200478792,1779099306.200478792,0.000000000,-1.769905211,2.412335383,-2.494936394,1
1779099306.250461102,1779099306.250461102,1779099306.250461102,0.000000000,-1.758263261,2.409565598,-2.495852144,1
1779099306.300460339,1779099306.300460339,1779099306.300460339,0.000000000,-1.745591702,2.404303176,-2.499316288,1
1779099306.350464106,1779099306.350464106,1779099306.350464106,0.000000000,-1.745131512,2.416584089,-2.498964963,1
1779099306.400472879,1779099306.400472879,1779099306.400472879,0.000000000,-1.752376975,2.425011311,-2.501171229,1
1779099306.450465441,1779099306.450465679,1779099306.450465679,0.000000000,-1.729385232,2.403451232,-2.501362673,1
1779099306.500489473,1779099306.500489235,1779099306.500489235,0.000000000,-1.732448273,2.427447792,-2.502882626,1
1779099306.550491095,1779099306.550491095,1779099306.550491095,0.000000000,-1.732037779,2.431863039,-2.503548738,1
1779099306.600476742,1779099306.600476742,1779099306.600476742,0.000000000,-1.729206703,2.430081070,-2.503558836,1
1779099306.650489807,1779099306.650490046,1779099306.650490046,0.000000000,-1.728902748,2.435561126,-2.505132391,1
