wall_time_sec,trajectory_id,publish_target_time,local_slam_reference_time,imu_integration_start_time,latest_imu_time,has_imu_data,reference_odom_request_time,reference_odom_before_time,reference_odom_after_time,reference_odom_latest_time,reference_odom_extrapolated,reference_odom_clamped_to_earliest,current_odom_request_time,current_odom_before_time,current_odom_after_time,current_odom_latest_time,current_odom_extrapolated,current_odom_clamped_to_earliest,tracked_pose_stamp,tracked_pose_x,tracked_pose_y,tracked_pose_yaw,adaptive_odometry_weight
1779099288.000450850,1,1779099288.000450850,1779099287.922943115,1779099287.922943115,1779099287.942843437,1,1779099287.922943115,1779099287.911848783,1779099287.931785107,1779099287.931785107,0,0,1779099288.000450850,1779099287.931785107,,1779099287.931785107,1,0,1779099288.000450611,-0.007973513,0.001037822,-0.004592680,1.000000000
1779099288.050451756,1,1779099288.050451756,1779099287.992850780,1779099287.992850780,1779099288.012834072,1,1779099287.992850780,1779099287.991771460,1779099288.011765957,1779099288.031857491,0,0,1779099288.050451756,1779099288.031857491,,1779099288.031857491,1,0,1779099288.050451517,-0.011217854,0.000096801,-0.003402563,1.000000000
1779099288.125467062,1,1779099288.125467062,1779099288.052942991,1779099288.052942991,1779099288.062842369,1,1779099288.052942991,1779099288.051802158,1779099288.071776628,1779099288.091622591,0,0,1779099288.125467062,1779099288.091622591,,1779099288.091622591,1,0,1779099288.125467300,-0.009337517,0.003735263,-0.004262596,1.000000000
1779099288.150464773,1,1779099288.150464535,1779099288.072968006,1779099288.072968006,1779099288.092847109,1,1779099288.072968006,1779099288.071776628,1779099288.091622591,1779099288.111743212,0,0,1779099288.150464535,1779099288.111743212,,1779099288.111743212,1,0,1779099288.150464535,-0.005569578,-0.005131706,-0.004530495,1.000000000
1779099288.225451469,1,1779099288.225451469,1779099288.142873764,1779099288.142873764,1779099288.162847042,1,1779099288.142873764,1779099288.131608486,1779099288.151731253,1779099288.191441059,0,0,1779099288.225451469,1779099288.191441059,,1779099288.191441059,1,0,1779099288.225451708,-0.009858756,0.003402239,-0.004164446,1.000000000
1779099288.275454521,1,1779099288.275454760,1779099288.192922592,1779099288.192922592,1779099288.212853909,1,1779099288.192922592,1779099288.191441059,1779099288.211516142,1779099288.231514454,0,0,1779099288.275454760,1779099288.231514454,,1779099288.231514454,1,0,1779099288.275454521,-0.005402353,0.000198313,-0.004409522,1.000000000
1779099288.300450802,1,1779099288.300450802,1779099288.222786903,1779099288.222786903,1779099288.242858410,1,1779099288.222786903,1779099288.211516142,1779099288.231514454,1779099288.251623869,0,0,1779099288.300450802,1779099288.251623869,,1779099288.251623869,1,0,1779099288.300450802,-0.008573339,-0.001301573,-0.003282224,1.000000000
1779099288.350451708,1,1779099288.350451708,1779099288.272855759,1779099288.272855759,1779099288.292865753,1,1779099288.272855759,1779099288.271476030,1779099288.291538715,1779099288.291538715,0,0,1779099288.350451708,1779099288.291538715,,1779099288.291538715,1,0,1779099288.350451708,-0.007826160,0.000584684,-0.004111244,1.000000000
1779099288.400451422,1,1779099288.400451183,1779099288.322941542,1779099288.322941542,1779099288.332851410,1,1779099288.322941542,1779099288.311456919,1779099288.331627846,1779099288.331627846,0,0,1779099288.400451183,1779099288.331627846,,1779099288.331627846,1,0,1779099288.400451183,-0.009892304,0.004583039,-0.004162618,1.000000000
1779099288.450451374,1,1779099288.450451374,1779099288.352934599,1779099288.352934599,1779099288.392859936,1,1779099288.352934599,1779099288.351584196,1779099288.371594429,1779099288.371594429,0,0,1779099288.450451374,1779099288.371594429,,1779099288.371594429,1,0,1779099288.450451374,-0.009662439,-0.007789966,-0.003864083,1.000000000
1779099288.500458479,1,1779099288.500458479,1779099288.402974129,1779099288.402974129,1779099288.442867041,1,1779099288.402974129,1779099288.391454935,1779099288.411561966,1779099288.411561966,0,0,1779099288.500458479,1779099288.411561966,,1779099288.411561966,1,0,1779099288.500458479,-0.010528949,0.003137446,-0.003526677,1.000000000
1779099288.550454378,1,1779099288.550454378,1779099288.442941427,1779099288.442941427,1779099288.492873430,1,1779099288.442941427,1779099288.431531429,1779099288.451592207,1779099288.471633196,0,0,1779099288.550454378,1779099288.471633196,,1779099288.471633196,1,0,1779099288.550454378,-0.006202431,0.003088358,-0.004725609,1.000000000
1779099288.600452185,1,1779099288.600452185,1779099288.492923021,1779099288.492923021,1779099288.542879343,1,1779099288.492923021,1779099288.491674185,1779099288.511496782,1779099288.511496782,0,0,1779099288.600452185,1779099288.511496782,,1779099288.511496782,1,0,1779099288.600452185,-0.007526512,0.005354388,-0.003647422,1.000000000
1779099288.650451899,1,1779099288.650451660,1779099288.522804260,1779099288.522804260,1779099288.592885256,1,1779099288.522804260,1779099288.511496782,1779099288.531493902,1779099288.551597834,0,0,1779099288.650451660,1779099288.551597834,,1779099288.551597834,1,0,1779099288.650451899,-0.009690737,-0.005370573,-0.003890409,1.000000000
1779099288.700454235,1,1779099288.700454235,1779099288.622865915,1779099288.622865915,1779099288.652892351,1,1779099288.622865915,1779099288.611521006,1779099288.631585121,1779099288.631585121,0,0,1779099288.700454235,1779099288.631585121,,1779099288.631585121,1,0,1779099288.700454235,-0.008261065,0.003115391,-0.004592092,1.000000000
1779099288.750470400,1,1779099288.750470400,1779099288.642925978,1779099288.642925978,1779099288.692895889,1,1779099288.642925978,1779099288.631585121,1779099288.651453733,1779099288.671638966,0,0,1779099288.750470400,1779099288.671638966,,1779099288.671638966,1,0,1779099288.750470400,-0.007051080,-0.004623552,-0.003727533,1.000000000
1779099288.825488091,1,1779099288.825488091,1779099288.772891998,1779099288.772891998,1779099288.782904863,1,1779099288.772891998,1779099288.771768570,1779099288.791694880,1779099288.791694880,0,0,1779099288.825488091,1779099288.791694880,,1779099288.791694880,1,0,1779099288.825488091,-0.008102889,0.000309779,-0.004509429,1.000000000
1779099288.850481749,1,1779099288.850481749,1779099288.792890549,1779099288.792890549,1779099288.792905807,1,1779099288.792890549,1779099288.791694880,1779099288.811579227,1779099288.811579227,0,0,1779099288.850481749,1779099288.811579227,,1779099288.811579227,1,0,1779099288.850481749,-0.006645206,0.003552688,-0.005339957,1.000000000
1779099288.900483847,1,1779099288.900483847,1779099288.822884798,1779099288.822884798,1779099288.842910528,1,1779099288.822884798,1779099288.811579227,1779099288.831550121,1779099288.851671219,0,0,1779099288.900483847,1779099288.851671219,,1779099288.851671219,1,0,1779099288.900483847,-0.008311512,-0.001398659,-0.003323831,1.000000000
1779099288.975483894,1,1779099288.975483894,1779099288.902968884,1779099288.902968884,1779099288.922908068,1,1779099288.902968884,1779099288.891625404,1779099288.911542892,1779099288.951569557,0,0,1779099288.975483894,1779099288.951569557,,1779099288.951569557,1,0,1779099288.975483894,-0.009711356,0.000706609,-0.004019823,1.000000000
1779099289.000477552,1,1779099289.000477552,1779099288.922998190,1779099288.922998190,1779099288.932909012,1,1779099288.922998190,1779099288.911542892,1779099288.931575775,1779099288.971574068,0,0,1779099289.000477552,1779099288.971574068,,1779099288.971574068,1,0,1779099289.000477552,-0.007838586,0.007546226,-0.003862345,1.000000000
1779099289.050476074,1,1779099289.050476074,1779099288.992893219,1779099288.992893219,1779099288.992914915,1,1779099288.992893219,1779099288.991582155,1779099289.011578560,1779099289.011578560,0,0,1779099289.050476074,1779099289.011578560,,1779099289.011578560,1,0,1779099289.050476074,-0.008620290,-0.000942273,-0.004076686,1.000000000
1779099289.100474834,1,1779099289.100474834,1779099289.022904396,1779099289.022904396,1779099289.042909384,1,1779099289.022904396,1779099289.011578560,1779099289.031612635,1779099289.071673632,0,0,1779099289.100474834,1779099289.071673632,,1779099289.071673632,1,0,1779099289.100474834,-0.009905921,0.000111044,-0.003255927,1.000000000
1779099289.150487661,1,1779099289.150487661,1779099289.072982550,1779099289.072982550,1779099289.092914104,1,1779099289.072982550,1779099289.071673632,1779099289.091815710,1779099289.111747265,0,0,1779099289.150487661,1779099289.111747265,,1779099289.111747265,1,0,1779099289.150487661,-0.011032326,0.002055249,-0.004234289,1.000000000
1779099289.200488329,1,1779099289.200488091,1779099289.122898579,1779099289.122898579,1779099289.142918110,1,1779099289.122898579,1779099289.111747265,1779099289.131693840,1779099289.146751642,0,0,1779099289.200488091,1779099289.146751642,,1779099289.146751642,1,0,1779099289.200488329,-0.008997801,-0.001629925,-0.002674326,1.000000000
