stamp,rt_correlative_score,ceres_final_cost,translation_residual,rotation_residual,num_filtered_points,inserted_to_submap,num_insertion_submaps,pose_prediction_x,pose_prediction_y,pose_prediction_yaw,pose_estimate_x,pose_estimate_y,pose_estimate_yaw
639049412059582051,nan,154.88995041565744,0.023992863942305268,0.00067622732677708255,201,0,0,0.36421339465838348,0.007424347856206907,-0.010555312981310063,0.34104859722189285,0.01367332216246943,-0.011231540308087146
639049412059782003,nan,151.14612484618937,0.0064497004588750413,0.0012914401731461429,200,1,1,0.36572941591530661,0.01285847455219905,-0.01123154030812485,0.36602927552501696,0.019301200700630107,-0.0099401001349787074
639049412060083403,nan,136.48658913147605,0.0068778548425203851,0.0027792663694119566,204,0,0,0.40368419490847701,0.027784449637383066,-0.0099401001350349783,0.39680882631576625,0.027969365697117072,-0.012719366504446935
639049412060381575,nan,137.41654805466101,0.0038995200873845489,0.0016946747801110107,204,1,1,0.42725872750481503,0.036544694473933631,-0.012719366504493004,0.42695618199015972,0.03265692864720518,-0.014414041284604015
639049412060582149,nan,121.40158851119722,0.0059145652046065878,0.0018108718426812533,207,0,0,0.44723567073167736,0.035810153132237219,-0.014414041284643428,0.45314793419220994,0.035645161214876916,-0.012603169441962174
639049412060881208,nan,118.47728632927921,0.0032808020189481631,0.00016949558363289242,203,1,1,0.49220025015436325,0.04010066314162386,-0.012603169442012382,0.49055171582401702,0.037264116570667506,-0.01243367385837949
639049412061082193,nan,115.58102548875181,0.0092744203231796135,6.1646394146607983e-05,202,0,0,0.51568922732264688,0.038352148504779408,-0.012433673858433547,0.52386694100299269,0.042727062366021938,-0.012372027464286939
639049412061281981,nan,108.98401406919005,0.0025836240050409278,0.0026312835121382726,207,1,1,0.55698375175034798,0.048157472668095586,-0.012372027464325808,0.55567284898794989,0.050383825503331002,-0.009740743952187535
639049412061582177,nan,93.352204577206578,0.013466008922337082,0.0018153395137040992,202,0,0,0.60346353888650339,0.061888668971245148,-0.0097407439522912663,0.59191789871519207,0.054958186352331503,-0.011556083465995366
639049412061881737,nan,100.51121999487115,0.0089279438963365491,0.005181025843255407,202,1,1,0.62808615910604559,0.059522855887990174,-0.011556083466115261,0.61943302659071786,0.061720918646036675,-0.016737109309370668
