wall_time_sec,trajectory_id,publish_target_time,local_slam_reference_time,imu_integration_start_time,latest_imu_time,has_imu_data,reference_odom_request_time,reference_odom_before_time,reference_odom_after_time,reference_odom_latest_time,reference_odom_extrapolated,reference_odom_clamped_to_earliest,current_odom_request_time,current_odom_before_time,current_odom_after_time,current_odom_latest_time,current_odom_extrapolated,current_odom_clamped_to_earliest,tracked_pose_stamp,tracked_pose_x,tracked_pose_y,tracked_pose_yaw,adaptive_odometry_weight
1779099291.450547695,1,1779099291.450547695,1779099291.402864456,1779099291.402864456,1779099291.412987471,1,1779099291.402864456,1779099291.391808271,1779099291.411782980,1779099291.411782980,0,0,1779099291.450547695,1779099291.411782980,,1779099291.411782980,1,0,1779099291.450547695,0.020899264,-0.000088691,0.002323905,0.861082455
1779099291.500513792,1,1779099291.500513792,1779099291.423035860,1779099291.423035860,1779099291.442987442,1,1779099291.423035860,1779099291.411782980,1779099291.431794167,1779099291.451825380,0,0,1779099291.500513792,1779099291.451825380,,1779099291.451825380,1,0,1779099291.500513792,0.041146915,0.003482916,0.004366874,1.000000000
1779099291.550513744,1,1779099291.550513744,1779099291.473030329,1779099291.473030329,1779099291.492987633,1,1779099291.473030329,1779099291.471946955,1779099291.491934299,1779099291.491934299,0,0,1779099291.550513744,1779099291.491934299,,1779099291.491934299,1,0,1779099291.550513744,0.077736475,0.000853022,0.005630959,0.981679514
1779099291.600579262,1,1779099291.600579262,1779099291.522970438,1779099291.522970438,1779099291.542987585,1,1779099291.522970438,1779099291.511927843,1779099291.531795979,1779099291.531795979,0,0,1779099291.600579262,1779099291.531795979,,1779099291.531795979,1,0,1779099291.600579500,0.121756287,-0.005141685,0.006454373,0.728735258
1779099291.650573492,1,1779099291.650573492,1779099291.552927971,1779099291.552927971,1779099291.592987299,1,1779099291.552927971,1779099291.551739931,1779099291.572020292,1779099291.572020292,0,0,1779099291.650573492,1779099291.572020292,,1779099291.572020292,1,0,1779099291.650573492,0.142957812,0.005317215,0.008654179,1.000000000
1779099291.700540066,1,1779099291.700540304,1779099291.653050184,1779099291.653050184,1779099291.682987452,1,1779099291.653050184,1779099291.651716948,1779099291.671919584,1779099291.671919584,0,0,1779099291.700540304,1779099291.671919584,,1779099291.671919584,1,0,1779099291.700540304,0.175786356,-0.001672591,0.014827846,1.000000000
1779099291.750516653,1,1779099291.750516653,1779099291.673072338,1779099291.673072338,1779099291.702987432,1,1779099291.673072338,1779099291.671919584,1779099291.692072153,1779099291.712016821,0,0,1779099291.750516653,1779099291.712016821,,1779099291.712016821,1,0,1779099291.750516653,0.216476346,0.006599871,0.014390973,1.000000000
1779099291.800546408,1,1779099291.800546408,1779099291.733031988,1779099291.733031988,1779099291.742987633,1,1779099291.733031988,1779099291.732028723,1779099291.752042532,1779099291.752042532,0,0,1779099291.800546408,1779099291.752042532,,1779099291.752042532,1,0,1779099291.800546408,8.278655498,2.826861959,-2.892614152,1.000000000
1779099291.850552082,1,1779099291.850552082,1779099291.822940588,1779099291.822940588,1779099291.822987556,1,1779099291.822940588,1779099291.812094450,1779099291.831816196,1779099291.831816196,0,0,1779099291.850552082,1779099291.831816196,,1779099291.831816196,1,0,1779099291.850552082,8.228114202,2.819030236,-2.895506229,0.965662802
1779099291.900539637,1,1779099291.900539637,1779099291.822940588,1779099291.822940588,1779099291.852987289,1,1779099291.822940588,1779099291.812094450,1779099291.831816196,1779099291.871743679,0,0,1779099291.900539637,1779099291.871743679,,1779099291.871743679,1,0,1779099291.900539637,8.186194829,2.810138185,-2.896099142,1.000000000
1779099291.950519085,1,1779099291.950518847,1779099291.883020401,1779099291.883020401,1779099291.892987490,1,1779099291.883020401,1779099291.871743679,1779099291.886854172,1779099291.911950588,0,0,1779099291.950518847,1779099291.911950588,,1779099291.911950588,1,0,1779099291.950518847,8.149205559,2.805436259,-2.897453034,0.940521613
1779099292.000518799,1,1779099292.000518799,1779099291.953044415,1779099291.953044415,1779099291.972987652,1,1779099291.953044415,1779099291.951915741,1779099291.971791983,1779099291.971791983,0,0,1779099292.000518799,1779099291.971791983,,1779099291.971791983,1,0,1779099292.000518799,8.096213580,2.789293160,-2.903531110,0.374453743
1779099292.050518990,1,1779099292.050518990,1779099291.973043442,1779099291.973043442,1779099291.992987633,1,1779099291.973043442,1779099291.971791983,1779099291.991683483,1779099292.011751413,0,0,1779099292.050518990,1779099292.011751413,,1779099292.011751413,1,0,1779099292.050518990,8.057726203,2.782179944,-2.905430002,0.491539319
1779099292.100573540,1,1779099292.100573540,1779099292.022983789,1779099292.022983789,1779099292.042987585,1,1779099292.022983789,1779099292.011751413,1779099292.031842232,1779099292.051883936,0,0,1779099292.100573540,1779099292.051883936,,1779099292.051883936,1,0,1779099292.100573540,8.024931895,2.777243743,-2.911872103,0.538778037
1779099292.175523281,1,1779099292.175523281,1779099292.103050947,1779099292.103050947,1779099292.112987280,1,1779099292.103050947,1779099292.091961384,1779099292.111972570,1779099292.111972570,0,0,1779099292.175523281,1779099292.111972570,,1779099292.111972570,1,0,1779099292.175523281,7.935696719,2.766371105,-2.921042625,0.418741981
1779099292.200524569,1,1779099292.200524807,1779099292.103050947,1779099292.103050947,1779099292.142987490,1,1779099292.103050947,1779099292.091961384,1779099292.111972570,1779099292.131969213,0,0,1779099292.200524807,1779099292.131969213,,1779099292.131969213,1,0,1779099292.200524807,7.912651353,2.762991215,-2.922203526,0.596252958
1779099292.250523329,1,1779099292.250523329,1779099292.153070450,1779099292.153070450,1779099292.192987442,1,1779099292.153070450,1779099292.151875496,1779099292.172022820,1779099292.172022820,0,0,1779099292.250523329,1779099292.172022820,,1779099292.172022820,1,0,1779099292.250523567,7.888618260,2.752980085,-2.927287012,0.364707192
1779099292.325523615,1,1779099292.325523615,1779099292.223024368,1779099292.223024368,1779099292.272987604,1,1779099292.223024368,1779099292.206943035,1779099292.231810570,1779099292.231810570,0,0,1779099292.325523615,1779099292.231810570,,1779099292.231810570,1,0,1779099292.325523615,7.784829592,2.745945331,-2.937359823,0.190993726
1779099292.350578547,1,1779099292.350578547,1779099292.223024368,1779099292.223024368,1779099292.292987585,1,1779099292.223024368,1779099292.206943035,1779099292.231810570,1779099292.251897573,0,0,1779099292.350578547,1779099292.251897573,,1779099292.251897573,1,0,1779099292.350578308,7.760049555,2.742940593,-2.938417251,0.326258520
1779099292.400584221,1,1779099292.400584221,1779099292.283041239,1779099292.283041239,1779099292.342987537,1,1779099292.283041239,1779099292.271914244,1779099292.291883945,1779099292.291883945,0,0,1779099292.400584221,1779099292.291883945,,1779099292.291883945,1,0,1779099292.400583982,7.766132840,2.739387931,-2.945746096,0.172398070
1779099292.475529194,1,1779099292.475529194,1779099292.353060722,1779099292.353060722,1779099292.422987461,1,1779099292.353060722,1779099292.351847887,1779099292.371860743,1779099292.371860743,0,0,1779099292.475529194,1779099292.371860743,,1779099292.371860743,1,0,1779099292.475529194,7.633715795,2.720005434,-2.961078285,0.196654181
